Log file open, 12/22/22 10:29:51
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D02C00][000006BC30F80000 52] iPadMini6, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D06400][000006BC30F8A000 52] iPhone6S, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D06600][000006BC30F87800 52] iPhone7, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D06800][000006BC30F85000 52] iPodTouch7, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D05000][000006BC30F8C800 52] iPhone6SPlus, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D05E00][000006BC30F75000 52] iPhone7Plus, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D02600][000006BC30FE0000 52] iPhoneSE, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D02200][000006BC30FE5000 52] iPhone8, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D06200][000006BC30FE7800 52] iPhone8Plus, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D05800][000006BC30FEA000 52] iPhoneX, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D03800][000006BC30FEC800 52] iPhoneXS, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D05A00][000006BC30F82800 52] iPhoneXSMax, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D02000][000006BC30F90000 52] iPhoneXR, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D04000][000006BC30F95000 52] iPhone11, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D06000][000006BC30F97800 52] iPhone11Pro, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D03400][000006BC30F9A000 52] iPhone11ProMax, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D06C00][000006BC30F9C800 52] iPhoneSE2, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D02800][000006BC30FE2800 52] iPhone12Mini, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D04200][000006BC30FA0000 52] iPhone12, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D03000][000006BC30FA5000 52] iPhone12Pro, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D05C00][000006BC30FA7800 52] iPhone12ProMax, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D05600][000006BC30FAA000 52] iPhone13Mini, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D05200][000006BC30FAC800 52] iPhone13, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D07000][000006BC30F92800 52] iPhone13Pro, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D04600][000006BC30FB0000 52] iPhone13ProMax, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D07E00][000006BC30FB5000 52] iPhoneSE3, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D06E00][000006BC30FB7800 52] iPhone14, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D07A00][000006BC30FBA000 52] iPhone14Plus, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D03A00][000006BC30FBC800 52] iPhone14Pro, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D05400][000006BC30FA2800 52] iPhone14ProMax, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D07200][000006BC30FC0000 52] iPadPro105, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D08000][000006BC30FC5000 52] iPadPro129, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D06A00][000006BC30FC7800 52] iPadPro97, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D08800][000006BC30FCA000 52] iPadPro2_129, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D07600][000006BC30FCC800 52] iPad5, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D08C00][000006BC30FB2800 52] iPad6, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D03600][000006BC30FD0000 52] iPad7, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D01200][000006BC30FD5000 52] iPad8, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D08200][000006BC30FD7800 52] iPad9, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D09000][000006BC30FDA000 52] iPad10, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D07800][000006BC30FDC800 52] iPadPro11, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D09C00][000006BC30FC2800 52] iPadPro2_11, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D08600][000006BC31830000 52] iPadPro3_11, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D09A00][000006BC31835000 52] iPadPro4_11, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D08A00][000006BC31837800 52] iPadPro3_129, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D08E00][000006BC3183A000 52] iPadPro4_129, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D07400][000006BC3183C800 52] iPadPro5_129, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0A000][000006BC30FD2800 52] iPadPro6_129, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D07C00][000006BC31840000 52] AppleTV, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0AC00][000006BC31845000 52] AppleTV4K, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D09400][000006BC31847800 52] AppleTV2_4K, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0AA00][000006BC3184A000 52] TVOS, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0BC00][000006BC31832800 52] Mac, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0BE00][000006BC3184C800 52] MacEditor, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0B000][000006BC31850000 52] MacClient, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0AE00][000006BC31855000 52] MacServer, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0C200][000006BC3185A000 52] Linux, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0C400][000006BC31857800 52] LinuxEditor, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D08400][000006BC3185C800 52] LinuxArm64Editor, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0A600][000006BC31842800 52] LinuxArm64, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0A800][000006BC31860000 52] LinuxClient, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D09800][000006BC31865000 52] LinuxArm64Client, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D09200][000006BC31867800 52] LinuxServer, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0B800][000006BC3186A000 52] LinuxArm64Server, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0BA00][000006BC3186C800 52] Android, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0C600][000006BC31852800 52] Android_Preview_OpenGL, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0A200][000006BC31870000 52] Android_Preview_Vulkan, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0B600][000006BC31875000 52] Android_Low, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0CA00][000006BC31877800 52] Android_Mid, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0C000][000006BC3187A000 52] Android_High, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0A400][000006BC3187C800 52] Android_Default, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0D000][000006BC31862800 52] Android_Adreno4xx, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D04C00][000006BC31880000 52] Android_Adreno5xx_Low, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0D800][000006BC31885000 52] Android_Adreno5xx, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0B200][000006BC31887800 52] Android_Adreno6xx, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D09E00][000006BC3188A000 52] Android_Adreno6xx_Vulkan, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0DA00][000006BC3188C800 52] Android_Adreno7xx, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0C800][000006BC31872800 52] Android_Adreno7xx_Vulkan, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D09600][000006BC31890000 52] Android_Mali_T6xx, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0E000][000006BC31895000 52] Android_Mali_T7xx, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0CE00][000006BC31897800 52] Android_Mali_T8xx, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0E800][000006BC3189A000 52] Android_Mali_G71, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0D400][000006BC3189C800 52] Android_Mali_G72, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0D600][000006BC31882800 52] Android_Mali_G72_Vulkan, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0EA00][000006BC318A0000 52] Android_Mali_G76, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0DE00][000006BC318A5000 52] Android_Mali_G76_Vulkan, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0CC00][000006BC318A7800 52] Android_Mali_G77, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0F000][000006BC318AA000 52] Android_Mali_G77_Vulkan, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0D200][000006BC318AC800 52] Android_Mali_G78, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0F800][000006BC31892800 52] Android_Mali_G78_Vulkan, 
[2022.12.22-05.29.57:042][  0]LogDeviceProfileManager: 	[000006BC30D0E400][000006BC318B0000 52] Android_Mali_G710, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: 	[000006BC30D0E600][000006BC318B5000 52] Android_Mali_G710_Vulkan, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: 	[000006BC30D0FA00][000006BC318B7800 52] Android_Xclipse_920, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: 	[000006BC30D0EE00][000006BC318BA000 52] Android_Xclipse_920_Vulkan, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: 	[000006BC30D0DC00][000006BC318BC800 52] Android_Vulkan_SM5, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: 	[000006BC3067FE00][000006BC318A2800 52] Android_PowerVR_G6xxx, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: 	[000006BC2AE7E600][000006BC318C0000 52] Android_PowerVR_GT7xxx, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: 	[000006BC318D0000][000006BC318C5000 52] Android_PowerVR_GE8xxx, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: 	[000006BC318D1400][000006BC318C7800 52] Android_PowerVR_GM9xxx, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: 	[000006BC318D0800][000006BC318CA000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: 	[000006BC318D1000][000006BC318CC800 52] Android_TegraK1, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: 	[000006BC318D1A00][000006BC318B2800 52] Android_Unknown_Vulkan, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: 	[000006BC318D1C00][000006BC318E0000 52] Oculus_Quest, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: 	[000006BC318D2000][000006BC318E5000 52] Oculus_Quest2, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: 	[000006BC318D1800][000006BC318E7800 52] HoloLens, 
[2022.12.22-05.29.57:043][  0]LogDeviceProfileManager: Active device profile: [000006BC30D03E00][000006BC29B75000 52] WindowsEditor
[2022.12.22-05.29.57:043][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2022.12.22-05.29.57:043][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.12.22-05.29.57:043][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: ../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.12.22-05.29.57:044][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2022.12.22-05.29.57:044][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.12.22-05.29.57:044][  0]LogShaderCompilers: Display: Failed to delete old shader autogen file: ../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.12.22-05.29.57:045][  0]LogShaderCompilers: Display: Shader autogen file written: ../../../../../UnrealAssets/sourceControl/testSource/MyProject17/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2022.12.22-05.29.57:046][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.18362.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists, Sdk_HasBestVersion")
[2022.12.22-05.29.57:050][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="D:/UnrealAssets/sourceControl/testSource/MyProject17/MyProject17.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/UnrealAssets/sourceControl/testSource/MyProject17/Intermediate/TurnkeyReport_1.log" -log="D:/UnrealAssets/sourceControl/testSource/MyProject17/Intermediate/TurnkeyLog_1.log" -project="D:/UnrealAssets/sourceControl/testSource/MyProject17/MyProject17.uproject"  -Device=Win64@AHSAN-MAHMOOD'
[2022.12.22-05.29.57:050][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""D:/EpicGames/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="D:/UnrealAssets/sourceControl/testSource/MyProject17/MyProject17.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="D:/UnrealAssets/sourceControl/testSource/MyProject17/Intermediate/TurnkeyReport_1.log" -log="D:/UnrealAssets/sourceControl/testSource/MyProject17/Intermediate/TurnkeyLog_1.log" -project="D:/UnrealAssets/sourceControl/testSource/MyProject17/MyProject17.uproject"  -Device=Win64@AHSAN-MAHMOOD" -nocompile -nocompileuat ]
[2022.12.22-05.29.57:209][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
